video_id,title,human_label,promise_text,transcript_path,summary_path,speech_coverage_percent,semantic_divergence,summary_source,usable_for_training,hook_promise_source,hook_ocr_usable,from_spike
tzoWVCNkL20,ব্রেকিং নিউজ! রাস্তায় শুয়ে লকডাউনকে বয়কট করছে দেশের জনগণ। আগে ভাত দেন পরে লকডাউন দিন।  Bangla News,clickbait,"ব্রেকিং নিউজ! রাস্তায় শুয়ে লকডাউনকে বয়কট করছে দেশের জনগণ। আগে ভাত দেন পরে লকডাউন দিন।  Bangla News
রাড৭ে নকডাটন ক৮",data/transcripts/tzoWVCNkL20\raw_transcript.txt,data/transcripts/tzoWVCNkL20\summary.txt,95.33,0.4316012859344482,gemini,True,title+ocr,True,False
N9uYbVPeVlU,"এমন কোনো সুপারপাওয়ার নেই জেরুজালেমকে দখল করবে!! জীবন দিয়ে হলে ও রক্ষা করব, বললেন ইসমাইল হানিয়া",clickbait,"এমন কোনো সুপারপাওয়ার নেই জেরুজালেমকে দখল করবে!! জীবন দিয়ে হলে ও রক্ষা করব, বললেন ইসমাইল হানিয়া",data/transcripts/N9uYbVPeVlU\raw_transcript.txt,data/transcripts/N9uYbVPeVlU\summary.txt,85.56,0.3533905744552612,gemini,True,title,False,False
_NAFOU87rbA,বিশ্বজুড়ে তেল উৎপাদন আরো বাড়ানোর বিষয়ে একমত  ওপেক || OPEC DEAL,non_clickbait,বিশ্বজুড়ে তেল উৎপাদন আরো বাড়ানোর বিষয়ে একমত  ওপেক || OPEC DEAL,data/transcripts/_NAFOU87rbA\raw_transcript.txt,data/transcripts/_NAFOU87rbA\summary.txt,76.38,0.4539844393730163,gemini,True,title,False,False
y9SgiE2yzgU,চীনে রোজা নিষিদ্ধ করায় চীনের ওপর রেগে গিয়ে এসব কি বললেন তসলিমা নারসিন। তাহলে কি পাল্টে গেল তসলিমা?,clickbait,চীনে রোজা নিষিদ্ধ করায় চীনের ওপর রেগে গিয়ে এসব কি বললেন তসলিমা নারসিন। তাহলে কি পাল্টে গেল তসলিমা?,data/transcripts/y9SgiE2yzgU\raw_transcript.txt,data/transcripts/y9SgiE2yzgU\summary.txt,93.1,0.332932710647583,gemini,True,title,False,False
xcwqYOZcvpo,টানা দেড় বছর ইচ্ছেমতো ভোগ করেছে। বিয়ে না করলে সবার সামনেই মরবো! অতপর!............,clickbait,টানা দেড় বছর ইচ্ছেমতো ভোগ করেছে। বিয়ে না করলে সবার সামনেই মরবো! অতপর!............,data/transcripts/xcwqYOZcvpo\raw_transcript.txt,data/transcripts/xcwqYOZcvpo\summary.txt,93.52,0.5501223802566528,gemini,True,title,False,False
9T8EY5B8cTw,"সড়ক-মহাসড়কে মানুষের দুর্ভোগের চিত্র, স্থবির রাজধানী || [No Public Transport]",non_clickbait,"সড়ক-মহাসড়কে মানুষের দুর্ভোগের চিত্র, স্থবির রাজধানী || [No Public Transport]",data/transcripts/9T8EY5B8cTw\raw_transcript.txt,data/transcripts/9T8EY5B8cTw\summary.txt,86.71,0.3953826427459717,gemini,True,title,False,False
QqPIHVvvTi8,"একের পর এক ধর্ষককে মেরে গলায় চিরকুট ঝুলিয়ে দিচ্ছে, ধর্ষকরা সাবধান-হারকিউলিস।কে এই হারকিউলিস?",clickbait,"একের পর এক ধর্ষককে মেরে গলায় চিরকুট ঝুলিয়ে দিচ্ছে, ধর্ষকরা সাবধান-হারকিউলিস।কে এই হারকিউলিস?",data/transcripts/QqPIHVvvTi8\raw_transcript.txt,data/transcripts/QqPIHVvvTi8\summary.txt,87.94,0.3704167008399963,gemini,True,title,False,False
9ucAVLJ2JQc,ভুয়া পদবী ব্যবহার করায় ফেঁসে গেলেন শিশু বক্তা রফিকুল ইসলাম মাদানী || Rafiqul islam madani,clickbait,ভুয়া পদবী ব্যবহার করায় ফেঁসে গেলেন শিশু বক্তা রফিকুল ইসলাম মাদানী || Rafiqul islam madani,data/transcripts/9ucAVLJ2JQc\raw_transcript.txt,data/transcripts/9ucAVLJ2JQc\summary.txt,94.58,0.2865891456604004,gemini,True,title,False,False
eeLQuOWHLmQ,কে এই মহিলা? কি তার আসল পরিচয়? দেখুন কাজের মে'য়ের সাথে এ কেমন ব্যাবহার?বাসের সিটে না বসিয়ে ৩০০ কিমি,clickbait,কে এই মহিলা? কি তার আসল পরিচয়? দেখুন কাজের মে'য়ের সাথে এ কেমন ব্যাবহার?বাসের সিটে না বসিয়ে ৩০০ কিমি,data/transcripts/eeLQuOWHLmQ\raw_transcript.txt,data/transcripts/eeLQuOWHLmQ\summary.txt,96.45,0.3808756470680237,gemini,True,title,False,False
-MvCMqXBCQM,হ্যাটট্রিক জয়ের খোঁজে নামবে নেইমার-রিচার্লিসনরা ।। brazil vs colombia,non_clickbait,হ্যাটট্রিক জয়ের খোঁজে নামবে নেইমার-রিচার্লিসনরা ।। brazil vs colombia,data/transcripts/-MvCMqXBCQM\raw_transcript.txt,data/transcripts/-MvCMqXBCQM\summary.txt,76.76,0.4321094751358032,gemini,True,title,False,False
yOiIHOee1f0,"ব্রেকিংঃ যে কারনে বন্ধ হলো পবিত্র কাবা শরীফ| জনমানব শূণ্য কাবা, অবাক পুরো দুনিয়া| kaaba sharif Mecca",clickbait,"ব্রেকিংঃ যে কারনে বন্ধ হলো পবিত্র কাবা শরীফ| জনমানব শূণ্য কাবা, অবাক পুরো দুনিয়া| kaaba sharif Mecca",data/transcripts/yOiIHOee1f0\raw_transcript.txt,data/transcripts/yOiIHOee1f0\summary.txt,96.19,0.329261302947998,gemini,True,title,False,False
NsyDmhoTJJo,জলপথে বেইজিংকে চাপে রাখার নতুন কৌশল নিলো দিল্লি || China-India,non_clickbait,জলপথে বেইজিংকে চাপে রাখার নতুন কৌশল নিলো দিল্লি || China-India,data/transcripts/NsyDmhoTJJo\raw_transcript.txt,data/transcripts/NsyDmhoTJJo\summary.txt,69.72,0.5094206631183624,gemini,True,title,False,False
qGsoftGM8yc,এবার ফাঁস হল! বিএনপির আন্দোলন থেকে জামায়াত দূরে কেন? দেখুন কি তার আসল কারন,clickbait,এবার ফাঁস হল! বিএনপির আন্দোলন থেকে জামায়াত দূরে কেন? দেখুন কি তার আসল কারন,data/transcripts/qGsoftGM8yc\raw_transcript.txt,data/transcripts/qGsoftGM8yc\summary.txt,88.3,0.4536371827125549,gemini,True,title,False,False
PSeBbCf9VQ8,আলহামদুলিল্লাহ্‌ ইসরাইলের ধংস শুরু। দেখুন নিজেদের দেশের লোকই যেভাবে শেষ করে দিচ্ছে তাদের,clickbait,আলহামদুলিল্লাহ্‌ ইসরাইলের ধংস শুরু। দেখুন নিজেদের দেশের লোকই যেভাবে শেষ করে দিচ্ছে তাদের,data/transcripts/PSeBbCf9VQ8\raw_transcript.txt,data/transcripts/PSeBbCf9VQ8\summary.txt,82.43,0.4319896101951599,gemini,True,title,False,False
ZpCshEaIlhg,এইমাত্র পাওয়াঃ করোণায় পবিত্র হজ্ব বাতিলের আশংকা| কি করতে যাচ্ছে সৌদি সরকার? Hajj 2020 kaaba sharif,clickbait,এইমাত্র পাওয়াঃ করোণায় পবিত্র হজ্ব বাতিলের আশংকা| কি করতে যাচ্ছে সৌদি সরকার? Hajj 2020 kaaba sharif,data/transcripts/ZpCshEaIlhg\raw_transcript.txt,data/transcripts/ZpCshEaIlhg\summary.txt,95.49,0.3105819225311279,gemini,True,title,False,False
-KelAD1GHj4,ডেল্টা ভ্যারিয়ান্টে আক্রান্ত দেশের ৯৮% রোগী || [Delta Variant in Bangladesh],non_clickbait,ডেল্টা ভ্যারিয়ান্টে আক্রান্ত দেশের ৯৮% রোগী || [Delta Variant in Bangladesh],data/transcripts/-KelAD1GHj4\raw_transcript.txt,data/transcripts/-KelAD1GHj4\summary.txt,79.86,0.4297918081283569,gemini,True,title,False,False
NgDtcS5yViA,ভারতকে নিয়ে একি হুংকার দিলেন ডা. জাফরুল্লাহ চৌধুরী।  মুখ খুললেন মেজর সিনহাকে নিয়ে। dr zafarullah,clickbait,ভারতকে নিয়ে একি হুংকার দিলেন ডা. জাফরুল্লাহ চৌধুরী।  মুখ খুললেন মেজর সিনহাকে নিয়ে। dr zafarullah,data/transcripts/NgDtcS5yViA\raw_transcript.txt,data/transcripts/NgDtcS5yViA\summary.txt,96.8,0.3920508623123169,gemini,True,title,False,False
3W-ST9QA1u0,এভাবে মাথা উঁচু করে বিদায় নেয়ার জন্য বোধহয় নিজের সেরাটা জমিয়ে রেখেছিলেন || [Mahmudullah Retires],non_clickbait,এভাবে মাথা উঁচু করে বিদায় নেয়ার জন্য বোধহয় নিজের সেরাটা জমিয়ে রেখেছিলেন || [Mahmudullah Retires],data/transcripts/3W-ST9QA1u0\raw_transcript.txt,data/transcripts/3W-ST9QA1u0\summary.txt,86.31,0.3312603831291199,gemini,True,title,False,False
CIslVpHkr5Q,১৩ বছরের ছাত্রীকে টানা ৮ বার ভোগ করে ইমাম নামের শয়তান। হাসতাপালের বিছানায় কাঁদছে মেয়েটি।Bangla News,clickbait,১৩ বছরের ছাত্রীকে টানা ৮ বার ভোগ করে ইমাম নামের শয়তান। হাসতাপালের বিছানায় কাঁদছে মেয়েটি।Bangla News,data/transcripts/CIslVpHkr5Q\raw_transcript.txt,data/transcripts/CIslVpHkr5Q\summary.txt,94.98,0.3291991353034973,gemini,True,title,False,False
s4sPK4Xuh5Q,এইমাত্র ভাইরাল নাইট ক্লাবে পরীমনির নষ্টামির নতুন ভিডিও! দেখুন যেসব নেতাদের আকাম করেছে। Pori Moni,clickbait,এইমাত্র ভাইরাল নাইট ক্লাবে পরীমনির নষ্টামির নতুন ভিডিও! দেখুন যেসব নেতাদের আকাম করেছে। Pori Moni,data/transcripts/s4sPK4Xuh5Q\raw_transcript.txt,data/transcripts/s4sPK4Xuh5Q\summary.txt,96.28,0.3972799181938171,gemini,True,title,False,False
EItQpyw7hKE,বোট ক্লাবকাণ্ডের মামলার তদন্তকারী সাকলায়েনের সাথে ঘনিষ্ঠতা? || #Porimoni #Saklayen #DB,non_clickbait,বোট ক্লাবকাণ্ডের মামলার তদন্তকারী সাকলায়েনের সাথে ঘনিষ্ঠতা? || #Porimoni #Saklayen #DB,data/transcripts/EItQpyw7hKE\raw_transcript.txt,data/transcripts/EItQpyw7hKE\summary.txt,67.54,0.4052165746688843,gemini,True,title,False,False
5wdmZeOT644,'শর্তসাপেক্ষে' জাতীয় বিশ্ববিদ্যালয়ের প্রথম বর্ষের শিক্ষার্থীদের ২য় বর্ষে প্রমোশন || [National UNI],non_clickbait,'শর্তসাপেক্ষে' জাতীয় বিশ্ববিদ্যালয়ের প্রথম বর্ষের শিক্ষার্থীদের ২য় বর্ষে প্রমোশন || [National UNI],data/transcripts/5wdmZeOT644\raw_transcript.txt,data/transcripts/5wdmZeOT644\summary.txt,60.74,0.173697292804718,gemini,True,title,False,False
sRunbkriZx4,"১ জুলাই থেকে ৭ দিনের কঠোর বিধিনিষেধ, আজ প্রজ্ঞাপন || #Lockdown #Shutdown",non_clickbait,"১ জুলাই থেকে ৭ দিনের কঠোর বিধিনিষেধ, আজ প্রজ্ঞাপন || #Lockdown #Shutdown
৭৩$`চ 00৩9",data/transcripts/sRunbkriZx4\raw_transcript.txt,data/transcripts/sRunbkriZx4\summary.txt,54.35,0.4262669682502746,gemini,True,title+ocr,True,False
k7ho1Lqcl_c,গৃহকর্মীকে নির্যাতনের ঘটনায় চিত্রনায়িকা একা আটক ।। Actor Eka Case,non_clickbait,গৃহকর্মীকে নির্যাতনের ঘটনায় চিত্রনায়িকা একা আটক ।। Actor Eka Case,data/transcripts/k7ho1Lqcl_c\raw_transcript.txt,data/transcripts/k7ho1Lqcl_c\summary.txt,82.57,0.2240381240844726,gemini,True,title,False,False
lEPGoJbrtuU,জবাবদিহি না থাকায় চূড়ান্ত স্বেচ্ছাচারিতা ও অনিয়মের অভিযোগ || Courier Service courier,non_clickbait,জবাবদিহি না থাকায় চূড়ান্ত স্বেচ্ছাচারিতা ও অনিয়মের অভিযোগ || Courier Service courier,data/transcripts/lEPGoJbrtuU\raw_transcript.txt,data/transcripts/lEPGoJbrtuU\summary.txt,79.55,0.3960297703742981,gemini,True,title,False,False
debQ1yF_9zE,"(LIVE) রাজশাহীতে ক্রমেই ভয়াবহ হচ্ছে করোনা, আরো ১৮ জনের মৃত্যু ।। Rajshahi Corona",non_clickbait,"(LIVE) রাজশাহীতে ক্রমেই ভয়াবহ হচ্ছে করোনা, আরো ১৮ জনের মৃত্যু ।। Rajshahi Corona
4৭৩0ঘ ঈশশঃঙ",data/transcripts/debQ1yF_9zE\raw_transcript.txt,data/transcripts/debQ1yF_9zE\summary.txt,92.66,0.3282132148742676,gemini,True,title+ocr,True,False
P36rKYHKARU,১৫ জুলাই থেকে শিথিল হতে পারে করোনা রোধে চলমান বিধিনিষেধ || [Home Minister],non_clickbait,১৫ জুলাই থেকে শিথিল হতে পারে করোনা রোধে চলমান বিধিনিষেধ || [Home Minister],data/transcripts/P36rKYHKARU\raw_transcript.txt,data/transcripts/P36rKYHKARU\summary.txt,91.56,0.5033003389835358,gemini,True,title,False,False
rRHZWPUOkEo,ফেরিতে উপচেপড়া ভিড়; লকডাউন মানছে না দূরপাল্লার বাস || Lockdown Situation,non_clickbait,ফেরিতে উপচেপড়া ভিড়; লকডাউন মানছে না দূরপাল্লার বাস || Lockdown Situation,data/transcripts/rRHZWPUOkEo\raw_transcript.txt,data/transcripts/rRHZWPUOkEo\summary.txt,79.36,0.5132910013198853,gemini,True,title,False,False
xuTdQCk5KXo,ব্রেকিং! আবারো গাজীপুরে হেফাজতের তান্ডব চলছে! পুলিশের সাথে মুসল্লিদের ভয়াবহ লড়াই চলছে। ও আহত অর্ধশত,clickbait,ব্রেকিং! আবারো গাজীপুরে হেফাজতের তান্ডব চলছে! পুলিশের সাথে মুসল্লিদের ভয়াবহ লড়াই চলছে। ও আহত অর্ধশত,data/transcripts/xuTdQCk5KXo\raw_transcript.txt,data/transcripts/xuTdQCk5KXo\summary.txt,96.57,0.2648247480392456,gemini,True,title,False,False
tbCp6HcI4D4,আল্লাহ্‌র গজব পড়ল! বাবরি মসজিদের স্থানে মন্দির নির্মাণ করতে গিয়ে অলৌকিক গজব পড়ল ভারতে। Babri Mosque,clickbait,আল্লাহ্‌র গজব পড়ল! বাবরি মসজিদের স্থানে মন্দির নির্মাণ করতে গিয়ে অলৌকিক গজব পড়ল ভারতে। Babri Mosque,data/transcripts/tbCp6HcI4D4\raw_transcript.txt,data/transcripts/tbCp6HcI4D4\summary.txt,97.4,0.3177111148834228,gemini,True,title,False,False
zwQZ3UDQKaE,এবার সৌদির মানুষ সিনেমা হলে নামাজ পড়বে!! দেখুন কত জঘন্য অবস্থানে চলে গেছে সৌদি আরব,clickbait,এবার সৌদির মানুষ সিনেমা হলে নামাজ পড়বে!! দেখুন কত জঘন্য অবস্থানে চলে গেছে সৌদি আরব,data/transcripts/zwQZ3UDQKaE\raw_transcript.txt,data/transcripts/zwQZ3UDQKaE\summary.txt,87.95,0.3463627696037292,gemini,True,title,False,False
QVQh6j6ogsI,কাজের মেয়ে সর্বনাশ করলেন ববিতার। বাসা থেকে সব কিছু চুরি করে নিয়ে পালিয়ে গেল ২ কাজের মেয়ে [Bd News],clickbait,"কাজের মেয়ে সর্বনাশ করলেন ববিতার। বাসা থেকে সব কিছু চুরি করে নিয়ে পালিয়ে গেল ২ কাজের মেয়ে [Bd News]
৮ৃ৩দশ: থ[|চ [পক]",data/transcripts/QVQh6j6ogsI\raw_transcript.txt,data/transcripts/QVQh6j6ogsI\summary.txt,78.85,0.4318206310272217,gemini,True,title+ocr,True,False
lCZVt2uWv-s,(LIVE) ঢাকা মেডিকেল থেকে মরদেহগুলো হস্তান্তর করা হবে আজ ।। Narayanganj Hashem Food,non_clickbait,(LIVE) ঢাকা মেডিকেল থেকে মরদেহগুলো হস্তান্তর করা হবে আজ ।। Narayanganj Hashem Food,data/transcripts/lCZVt2uWv-s\raw_transcript.txt,data/transcripts/lCZVt2uWv-s\summary.txt,88.09,0.6240569949150085,gemini,True,title,False,False
bo9Zk5MGxQQ,এই মাত্র পাওয়া- শ্রীলংকায় বৌদ্ধ ও মুসলিমদের ভয়াবহ যুদ্ধ। জরুরি অবস্থা জারি,clickbait,এই মাত্র পাওয়া- শ্রীলংকায় বৌদ্ধ ও মুসলিমদের ভয়াবহ যুদ্ধ। জরুরি অবস্থা জারি,data/transcripts/bo9Zk5MGxQQ\raw_transcript.txt,data/transcripts/bo9Zk5MGxQQ\summary.txt,85.42,0.2129209637641906,gemini,True,title,False,False
wpyLqjAb2DQ,এই মাত্র পাওয়া! ভাস্কর্য নিয়ে কেঁদে কেঁদে শেষ কথা যা বললেন মামুনুল হক। শুনলে বুক ফাটা কান্না আসবে,clickbait,এই মাত্র পাওয়া! ভাস্কর্য নিয়ে কেঁদে কেঁদে শেষ কথা যা বললেন মামুনুল হক। শুনলে বুক ফাটা কান্না আসবে,data/transcripts/wpyLqjAb2DQ\raw_transcript.txt,data/transcripts/wpyLqjAb2DQ\summary.txt,95.18,0.2881476283073425,gemini,True,title,False,False
CB0phfd25SM,সিউর কাঁদবেন! পৃথিবীর আর কোন মেয়ের সাথে যেন এমন বাজে কাজ না হয়! হৃদয় বিদারক এক প্রেমের ঘটনা,clickbait,সিউর কাঁদবেন! পৃথিবীর আর কোন মেয়ের সাথে যেন এমন বাজে কাজ না হয়! হৃদয় বিদারক এক প্রেমের ঘটনা,data/transcripts/CB0phfd25SM\raw_transcript.txt,data/transcripts/CB0phfd25SM\summary.txt,84.45,0.3251399993896484,gemini,True,title,False,False
lLpDWUFzfGg,দারুণ সুখবর! আবারো আজহারী বীরের বেশে আসিতেছে বাংলাদেশে। ও আবারও ভয়াবহ ভাবে ক্ষেপেছে ভারতের মুসলমানরা,clickbait,দারুণ সুখবর! আবারো আজহারী বীরের বেশে আসিতেছে বাংলাদেশে। ও আবারও ভয়াবহ ভাবে ক্ষেপেছে ভারতের মুসলমানরা,data/transcripts/lLpDWUFzfGg\raw_transcript.txt,data/transcripts/lLpDWUFzfGg\summary.txt,95.5,0.3702183961868286,gemini,True,title,False,False
Zd8lbPl0eBg,একটি হালাল পতিতালয়ের ভয়বাহ ঘটনা। যা আপনার জবান কিছু সময়ের জন্য বন্ধ করে দেবে,clickbait,একটি হালাল পতিতালয়ের ভয়বাহ ঘটনা। যা আপনার জবান কিছু সময়ের জন্য বন্ধ করে দেবে,data/transcripts/Zd8lbPl0eBg\raw_transcript.txt,data/transcripts/Zd8lbPl0eBg\summary.txt,94.38,0.267000675201416,gemini,True,title,False,False
U9Hh9OPFhOY,খালেদা জিয়াকে বন্দি করার খেসারত আ.লীগকে দিতেই হবে। সাবাস কর্নেল অলি  সাবাস,clickbait,খালেদা জিয়াকে বন্দি করার খেসারত আ.লীগকে দিতেই হবে। সাবাস কর্নেল অলি  সাবাস,data/transcripts/U9Hh9OPFhOY\raw_transcript.txt,data/transcripts/U9Hh9OPFhOY\summary.txt,84.58,0.4280973672866821,gemini,True,title,False,False
zvP-lFXg5Vs,"২‌১ জুলাই ঈদ, ১৫-২৩ জুলাই বিধিনিষেধ শিথিলের প্রজ্ঞাপন || #Eid #Lockdown #Shutdown",non_clickbait,"২‌১ জুলাই ঈদ, ১৫-২৩ জুলাই বিধিনিষেধ শিথিলের প্রজ্ঞাপন || #Eid #Lockdown #Shutdown
130[ 01 0.003 9০৬:সহ 55.67 0.60 1,077 িব[তল} লেওঙটা বেবে চব্ববমোবিধিনব",data/transcripts/zvP-lFXg5Vs\raw_transcript.txt,data/transcripts/zvP-lFXg5Vs\summary.txt,77.05,0.4739062786102295,gemini,True,title+ocr,True,False
SZlCX33husc,ফাঁস হয়ে গেল ভারতের কুকর্ম । দেখু যেভাবে রোহিঙ্গা মুসলিম হত্যার সাথে ভারত সরাসরি জড়িত,clickbait,ফাঁস হয়ে গেল ভারতের কুকর্ম । দেখু যেভাবে রোহিঙ্গা মুসলিম হত্যার সাথে ভারত সরাসরি জড়িত,data/transcripts/SZlCX33husc\raw_transcript.txt,data/transcripts/SZlCX33husc\summary.txt,79.91,0.3558740019798279,gemini,True,title,False,False
nDLTDZDQV-c,নারী পাচারকারী চক্রের হোতা আজমের জামিন স্থগিত ।। Ajom human trafficker,non_clickbait,নারী পাচারকারী চক্রের হোতা আজমের জামিন স্থগিত ।। Ajom human trafficker,data/transcripts/nDLTDZDQV-c\raw_transcript.txt,data/transcripts/nDLTDZDQV-c\summary.txt,84.19,0.3354728817939758,gemini,True,title,False,False
JJqBVXCMzQ8,এই মাত্র পাওয়া! আবারো গর্জে উঠলো মামুনুল হক নামবে রাজপথে। কেউ মাহফিল বাঁধা দিলে কঠিন ধোলাইয়ের ঘোষনা,clickbait,এই মাত্র পাওয়া! আবারো গর্জে উঠলো মামুনুল হক নামবে রাজপথে। কেউ মাহফিল বাঁধা দিলে কঠিন ধোলাইয়ের ঘোষনা,data/transcripts/JJqBVXCMzQ8\raw_transcript.txt,data/transcripts/JJqBVXCMzQ8\summary.txt,94.83,0.5068164467811584,gemini,True,title,False,False
nU6BXWZ2xdE,ঢাকায় আ.লীগ ও বিএনপির সংঘর্ষ যুদ্ধা চলছে। আর রক্ষা নেই বিএনপির নেতাকর্মীর,clickbait,ঢাকায় আ.লীগ ও বিএনপির সংঘর্ষ যুদ্ধা চলছে। আর রক্ষা নেই বিএনপির নেতাকর্মীর,data/transcripts/nU6BXWZ2xdE\raw_transcript.txt,data/transcripts/nU6BXWZ2xdE\summary.txt,84.23,0.2850676774978637,gemini,True,title,False,False
WFnWJi5EV0g,বিশ্বে একদিনে করোনায় প্রাণ হারিয়েছে ১২ হাজারের বেশি মানুষ || [world corona],non_clickbait,"বিশ্বে একদিনে করোনায় প্রাণ হারিয়েছে ১২ হাজারের বেশি মানুষ || [world corona]
সশ য{3 [েপড়",data/transcripts/WFnWJi5EV0g\raw_transcript.txt,data/transcripts/WFnWJi5EV0g\summary.txt,76.8,0.4067220687866211,gemini,True,title+ocr,True,False
oPzUb-0gczY,মহাকাশ ভ্রমণের মেয়াদ ছিল ১০ মিনিট ৩২ সেকেন্ড || [Jeff Bazos's space trip],non_clickbait,"মহাকাশ ভ্রমণের মেয়াদ ছিল ১০ মিনিট ৩২ সেকেন্ড || [Jeff Bazos's space trip]
শেন্ত [|[7 _",data/transcripts/oPzUb-0gczY\raw_transcript.txt,data/transcripts/oPzUb-0gczY\summary.txt,71.23,0.5069869160652161,gemini,True,title+ocr,True,False
vXEj-H11gbs,ঢাকা-১৪ আসনে আওয়ামী লীগের প্রার্থী আগা খান মিন্টু বিনা প্রতিদ্বন্দ্বিতায় নির্বাচিত || By-election,non_clickbait,ঢাকা-১৪ আসনে আওয়ামী লীগের প্রার্থী আগা খান মিন্টু বিনা প্রতিদ্বন্দ্বিতায় নির্বাচিত || By-election,data/transcripts/vXEj-H11gbs\raw_transcript.txt,data/transcripts/vXEj-H11gbs\summary.txt,56.82,0.2166637182235717,gemini,True,title,False,False
Qpb-WQxnKUc,"এইমাত্র পাওয়া- সাকিবকে হু'মকিদাতা সেই মহসিন রেবের হাতে| শেষ রক্ষা হলোনা, কঠিন শাস্তির আওতায়",clickbait,"এইমাত্র পাওয়া- সাকিবকে হু'মকিদাতা সেই মহসিন রেবের হাতে| শেষ রক্ষা হলোনা, কঠিন শাস্তির আওতায়",data/transcripts/Qpb-WQxnKUc\raw_transcript.txt,data/transcripts/Qpb-WQxnKUc\summary.txt,94.5,0.2423048019409179,gemini,True,title,False,False
lB5DboeTpRE,এইমাত্র পাওয়া! হরতালের পর এবার আরো কঠিন কর্মসূচি ঘোষনা হেফাজতের! একজোট হয়েছে দেশের সকল আলেম ওলামা,clickbait,এইমাত্র পাওয়া! হরতালের পর এবার আরো কঠিন কর্মসূচি ঘোষনা হেফাজতের! একজোট হয়েছে দেশের সকল আলেম ওলামা,data/transcripts/lB5DboeTpRE\raw_transcript.txt,data/transcripts/lB5DboeTpRE\summary.txt,95.56,0.3502851128578186,gemini,True,title,False,False
KVsyLMmfQts,হোয়াইটওয়াশের লজ্জা এড়াতে বাংলাদেশেকে ২৯৯ রানের টার্গেট || BD vs Zim 3rd ODI],non_clickbait,হোয়াইটওয়াশের লজ্জা এড়াতে বাংলাদেশেকে ২৯৯ রানের টার্গেট || BD vs Zim 3rd ODI],data/transcripts/KVsyLMmfQts\raw_transcript.txt,data/transcripts/KVsyLMmfQts\summary.txt,76.3,0.4789185523986816,gemini,True,title,False,False
BqRREOPGDGk,"ফলে ফলে ভরে উঠছে পাহাড়ি এলাকার বাজার, খুশি চাষি- বিক্রেতারা ।। Rangamati Fruits Market",non_clickbait,"ফলে ফলে ভরে উঠছে পাহাড়ি এলাকার বাজার, খুশি চাষি- বিক্রেতারা ।। Rangamati Fruits Market",data/transcripts/BqRREOPGDGk\raw_transcript.txt,data/transcripts/BqRREOPGDGk\summary.txt,81.56,0.4614163041114807,gemini,True,title,False,False
hIWWuuLSLo8,তিন দিন ধরে তিরিশের ঘরে ওঠা-নামা করছে করোনায় মৃতের সংখ্যা ||  Corona Death,non_clickbait,তিন দিন ধরে তিরিশের ঘরে ওঠা-নামা করছে করোনায় মৃতের সংখ্যা ||  Corona Death,data/transcripts/hIWWuuLSLo8\raw_transcript.txt,data/transcripts/hIWWuuLSLo8\summary.txt,78.04,0.4560797214508056,gemini,True,title,False,False
l7XVpzyPR40,দিন দিন কমতে শুরু করেছে করোনা রোগীর চাপ || Covid Situation,non_clickbait,দিন দিন কমতে শুরু করেছে করোনা রোগীর চাপ || Covid Situation,data/transcripts/l7XVpzyPR40\raw_transcript.txt,data/transcripts/l7XVpzyPR40\summary.txt,79.37,0.5376582443714142,gemini,True,title,False,False
jV2ykTVOuzI,এবার ওসি প্রদীপকে নিয়ে সরাসরি ঘটনাস্থলে রেবের কর্মকর্তারা। একে একে বেরিয়ে আসছে ভ'য়ংকর সব তথ্য,clickbait,এবার ওসি প্রদীপকে নিয়ে সরাসরি ঘটনাস্থলে রেবের কর্মকর্তারা। একে একে বেরিয়ে আসছে ভ'য়ংকর সব তথ্য,data/transcripts/jV2ykTVOuzI\raw_transcript.txt,data/transcripts/jV2ykTVOuzI\summary.txt,94.19,0.2185346484184265,gemini,True,title,False,False
LQnypUEiWTQ,"দেখুন যেভাবে বিশ্বের বাঘা বাঘা অনেক দেশকে,সামরিক শক্তিতে ছাড়িয়ে গেছে উত্তর কোরিয়া।North Korea Power",clickbait,"দেখুন যেভাবে বিশ্বের বাঘা বাঘা অনেক দেশকে,সামরিক শক্তিতে ছাড়িয়ে গেছে উত্তর কোরিয়া।North Korea Power",data/transcripts/LQnypUEiWTQ\raw_transcript.txt,data/transcripts/LQnypUEiWTQ\summary.txt,74.37,0.4053345322608948,gemini,True,title,False,False
CvcKWazWAsg,বেনাপোলে চাপ বাড়ায় অন্য বন্দর দিয়েও কাঁচামাল আমদানির সুবিধা চান মালিকরা || BGMEA-commerce ministry,non_clickbait,বেনাপোলে চাপ বাড়ায় অন্য বন্দর দিয়েও কাঁচামাল আমদানির সুবিধা চান মালিকরা || BGMEA-commerce ministry,data/transcripts/CvcKWazWAsg\raw_transcript.txt,data/transcripts/CvcKWazWAsg\summary.txt,44.04,0.3027868270874023,gemini,True,title,False,False
kKGjU9u_3NE,নিবন্ধনের পর পাওয়া যাবে টিকা গ্রহণের সুযোগ ।। Vaccination 7 July,non_clickbait,নিবন্ধনের পর পাওয়া যাবে টিকা গ্রহণের সুযোগ ।। Vaccination 7 July,data/transcripts/kKGjU9u_3NE\raw_transcript.txt,data/transcripts/kKGjU9u_3NE\summary.txt,88.12,0.3416965007781982,gemini,True,title,False,False
