video_id,title,label,from_spike
EDNDYHqknQY,এই চা বিক্রেতার মাসে ইনকাম লাখ লাখ টাকা। বাংলাদেশের এই চা বিক্রেতার পরিচয় জানলে চমকে যাবেন,clickbait,False
kmZN6ooDxcw,চলছে উদ্ধারকাজ;নিহতের সংখ্যা আরও বাড়তে পারে || [Narayanganj Fire],non_clickbait,False
ywkIyr2Fnbo,বেসরকারিভাবে চাল আমদানির আবেদন করা যাবে  || Rice Import,non_clickbait,False
jKP1BieKgqQ,বিদায়ী অর্থবছরের মূল লক্ষ্যমাত্রা ছাড়িয়েছে সঞ্চয়পত্র বিক্রি ।। Savings certificate,non_clickbait,False
p5Ow3t075rk,অকারণে বের হলেই মামলা ও জরিমানা || Lockdown Situation || Bangladesh,non_clickbait,False
EOmrUBTUaEI,আড়ানীর পৌর মেয়র মুক্তার আলীর বাসা থেকে ৯৪ লাখ ৯৮ হাজার টাকা উদ্ধার || Municipal Mayor,non_clickbait,False
ny5H0KOshPg,মৃত্যু ও আক্রান্তের রেকর্ড || BD corona,non_clickbait,False
5ON0P18FgXY,ব্রেকিং নিউজ! এবার চালচোরদের কঠিন শাস্তির ঘোষণা দিলেন প্রধানমন্ত্রী। শাস্তির রায় শুনে কাঁদছে চোরেরা,clickbait,False
1o17-_MBbrc,রাজনেতিক মাঠে কোমর বেঁধে নেমেছেন নায়িকা শাবানা!! দেখুন কোন দলের নির্বাচন করছে এই গুনী অভিনেত্রী,clickbait,False
A4GC0LWNra8,এই টিকা পাবেন দ্বিতীয় ডোজে বাদ পড়া ব্যক্তিরা || #Oxford Vaccine,non_clickbait,False
rJG77iEWO5k,ইসরাইলের হামলার প্রতিবাদে বায়তুল মোকাররমের সামনে বিক্ষোভ সমাবেশ ।। Eid Day,non_clickbait,False
aYgpgbOv98Y,আলহামদুলিল্লাহ! অবশেষে তওবা করে ইসলামের পথে ডাঃ জাফরুল্লাহ চৌধুরী |নুরানী কায়দা পড়া শুরু। viral news,clickbait,False
jPgEfeJLwhk,অনেকেই আজ যেতে পারবেন না কাজে ।। Saver Workers Return,non_clickbait,False
zapsj8uT4i0,রাজবাড়ীতে গভীর রাতে জ্বীন সেজে দুই ছাত্রীর সর্বনাশ করলো ভন্ড সাধুবাবা! দেখুন যেভাবে ওরা জ্বীন সাজে,clickbait,False
82TuhZ--wxM,আপনি খুব বেশি সাহসী হলে ভিডিওটি দেখুন । না হলে দেখবেন না । ভয়ংকর ৭টি রহস্যময় যায়গা,clickbait,False
VkusYYpmB0Y,স্বর্ণের চেইন চুরি করে গিলে ফেললো চোর! চেইন বের করতে যা করল পুলিশ জানলে গাঁ শিউরে ওটবে,clickbait,False
tVQSxFDbEfg,"ত্রিপক্ষীয় চুক্তি সই,  সময় লাগবে ৩ মাস || Sinopharm Vaccine || Incepta Pharma",non_clickbait,False
5D8IknGiwzU,করোনা টিকা নিয়েছেন  বিএনপি চেয়ারপারসন খালেদা জিয়া || Khaleda Zia,non_clickbait,False
GyeiHbR91rs,হায় সর্বনাশ! চোখের পলকে বজ্রপাতে মারা গেল ২১ জন। বজ্রপাত থেকে বাঁচতে চাইলে ভিডিওটি একবার দেখুন,clickbait,False
PTMKz3W0kmY,২৯ মে ইস্তানবুলে চেলসি-ম্যানচেস্টার সিটি শিরোপা লড়াই || Manchester City vs Chelsea,non_clickbait,False
1M0kK5Eh6bo,লজ্জাস্থানে বর্শা মেরে নির্মম ভাবে শহীদ করা হয়েছিল সুমাইয়া(রাঃ)কে।ইসলামের জন্য জীবন দেওয়া প্রথম নারী,clickbait,False
mE1xKftUkV4,দেখে নিন জাতীয় নির্বাচনে মনোনয়ন পাচ্ছে যে নায়ক/নায়িকা ও তারকারা ।। getting nomination election,clickbait,False
8IViSa77QkI,ফাঁসি চাই অমানুষ চেয়ারম্যানের! লাকসাম মাহফিলে বক্তাকে মারার হুমকি দেয়া! সেই অমানুষের কঠিন বিচার শুরু,clickbait,False
sIiH7gNOL_M,ব্রেকিং! সেনাবাহিনী পাঠিয়ে বাংলাদেশ দখলের হুমকি দিলো ভারত! ট্রাম্প না জিতলে যুদ্ধ লেগে যাবে আমেরিকায়,clickbait,False
PbFWDb9_jSE,বাংলাদেশের এই মসজিদটি নির্মাণ করতে ৫২ হাজার শ্রমিক লেগেছে। কত টাকা খরচ হয়েছে জানলে একদম মাথা ঘুরবে,clickbait,False
yHTJKlI7l2Q,পৃথিবীর সবচেয়ে গরিব ৫টি দেশ। যেখানে না খেয়ে মারা যায় বেশিরভাগ মানুষ। Top 5 Poorest Countries,clickbait,False
mVOL-iUF3_E,বৃহস্পতিবার গভীর রাতে নাইজেরিয়ায় এই ঘটনা ঘটে || #Nigeria incident,non_clickbait,False
PdKxjpmKV34,"স্বপ্ন ছিল নার্স হবেন, কিন্তু হয়ে গেলেন পর্ন স্টার !!  ।(sunny leone biographies)",clickbait,False
cLMflTcfaSs,করোনার আঘাতে ভারতের অর্থনীতিতে ক্ষতির আশঙ্কা || India Economy || RBI,non_clickbait,False
zyUa-syYEF0,"বাঁ হাতে চোট পেলেন মুশি, ছিটকে গেলেন ডিপিএল থেকে ।। Mushfiqur Rahim",non_clickbait,False
dAXiERAvSMw,৭ হাজারের বেশি মানুষের মৃত্যু হয়েছে ||  World Corona,non_clickbait,False
j6_rGkwlvQc,গরম খবর! ফাঁসি হচ্ছে সাহেদ সাবরিনার! কোন ভাবেই রক্ষা পাচ্ছেনা দুই নাটের গুরু। | Shahed | Sabrina,clickbait,False
_B-Tl7u6h2M,সাতক্ষীরার ৬টি পয়েন্টে বাঁধ ভেঙে বিস্তীর্ণ এলাকা প্লাবিত হয়েছে || CYCLONE PREPARATION,non_clickbait,False
UWqcEWe_sDg,শান্তিতে নোবেল পুরস্কার পাবে শেখ হাসিনা ! সত্যিই কি পাবে ? । রোহিঙ্গা ইস্যুতে মানবিকতার জন্য ...,clickbait,False
N3If0m50BZA,গত ২৪ ঘণ্টায় করোনা শনাক্তের সংখ্যা বেড়েছে || BD CORONA,non_clickbait,False
SBp2K8wYAzQ,"পাঁচশো টিকটিক আইডি- গ্রুপ, হোয়াটসঅ্যাপ ও ফেসবুক আইডি শনাক্ত || #Tiktok Ridoy Group",non_clickbait,False
sta3kN-iPQU,আ.লীগ কে ভয়ানক হুমকি! ৫ মাসের বেশি ক্ষমতায় থাকতে পারবেনা। বললেন কাদের সিদ্দিকী,clickbait,False
GuciYLEYMR8,কোভিড হাসপাতালে ভারতীয় ভ্যারিয়েন্টের ২ জন রোগী শনাক্ত || DNCC indian corona,non_clickbait,False
gxEJf6-Dg_Q,টিকটক গ্রুপকে কেন্দ্র করে দেশে একটি আন্তর্জাতিক নারী পাচার চক্র সক্রিয় ।। Tiktok Syndicate,non_clickbait,False
b-QOJ1vPB0M,হাসপাতাল ও অক্সিজেন সরবরাহ এখন থেকে প্রস্তুত রাখার পরামর্শ বিশেষজ্ঞদের || [BD Covid19 Situation],non_clickbait,False
yRAS-3_kOZ4,এই মাত্র পাওয়া! বিচার না পাওয়া পর্যন্ত! রাত দিন রাস্তায় ই থাকবে কাদের মির্জা। আ.লীগ নেতাকে হুশিয়ারী,clickbait,False
3TQ_JwUbSbs,স্বাস্থ্যবিধি মানাতে পুলিশ-বিজিবির সঙ্গে থাকবে সেনাবাহিনী সারাদেশ || Bangladesh Army,non_clickbait,False
BMxBsqfyMTs,"দুই দফা বৃষ্টিতে পানির নিচে ঢাকা, দুর্ভোগে রাজধানীবাসী ।। Dhaka",non_clickbait,False
77jl0bnn9F4,হায় হায়! এক থ্রি-পিস বিক্রি করে উল্টো জরিমানা গুনলেন ২ লাখ ৩০ হাজার টাকা! কাপড় কিনে প্রেমের ফাঁদ!,clickbait,False
mPB6_Wo25vk,দুবাইয়ে ডান্সের আড়ালে দেহ ব্যবসা করছে দেড় হাজার বাংলাদেশি মেয়ে। ইজ্জত সব শেষ। Bangladeshi Girl Dubai,clickbait,False
vOWw0ZXfSDY,চাকরিবিধি ভঙ্গ করায় গোলাম সাকলায়েনের বিরুদ্ধে বিভাগীয় ব্যবস্থা || Shafiqul Islam,non_clickbait,False
4k_5JH84SNo,দেশে চীনের করোনা টিকা উৎপাদনে সিনোফার্ম-ইনসেপ্টা-স্বাস্থ্য মন্ত্রণালয়ের মধ্যে চুক্তি সই || [Vaccine],non_clickbait,False
vH7haINg6oY,সুন্দরী মেয়ের প্রেমে পড়ে ডাকাত থেকে আল্লাহর ওলি হওয়ার অলৌকিক ঘটনা|Islamic Real Miracles Story Bangla,clickbait,False
EgBwSpmyZP0,এক লোক পুকুরে কুমির পুষতেন তিনি বলেন যে সাঁতরে পার হতে পারবে তাকে ১কোটি টাকা দেব। দেখুন এরপর কি হল,clickbait,False
LASC-4VgEgc,দেখুন মায়ের মত মমতা দিয়ে নিজ হাতে এতিম শিশুকে খাইয়ে দিলেন প্রধানমন্ত্রী ।। Ruposhi Bangla Tv,clickbait,False
Og5K2PxHglc,১৯২১ সালে এই দিনে প্রতিষ্ঠিত হয় ঢাকা বিশ্ববিদ্যালয় || [Dhaka University],non_clickbait,False
5J1b2l5rwc0,হাজার হাজার কোটি টাকার মালিক যে ৪ জন বাংলাদেশী। তাদের এতই টাকা যার হিসাব রাখতে লোক আছে  ১০০ এর বেশি,clickbait,False
rWfRRbxQDE8,"যাদের ঠেকাতে উদ্যোগ, সেই নদী-দখলদারকে বাঁচিয়েই বুড়িগঙ্গায় সীমানাখুঁটি || [Buriganga]",non_clickbait,False
dY-NNfTokvE,বেসরকারি পর্যায়ে প্রথমবারের মতো সুকুক বন্ড ছাড়ার অনুমোদন পেয়েছে বেক্সিমকো || Sukuk Bond,non_clickbait,False
QLJarPiwLVc,৩৫ বছর পর বাংলাদেশি বাবাকে খুঁজে পেল ব্রিটিশ পুত্র। দেখুন সেই বাবা ছেলের আবেগঘন মুহূর্ত,clickbait,False
n7Xtx2u2BsI,বাংলাদেশের সেরা ১০ জেলার আলোচিত ইয়াবা সুন্দরীরা। তাদের সুখ ও বিলাসীতা দেখলে পুরাই মাথা নষ্ট হয়ে যাবে,clickbait,False
COw46OBh8uk,২০১০ সালের ৩ জুন পুরান ঢাকার নিমতলীতে ভয়াবহ অগ্নিকাণ্ডে প্রাণ হারাণ ১২৪ ||[Neemtoli Trazedy],non_clickbait,False
o831o2nK2e0,সর্বনাশ! মাত্র ৫ মিনিটের ঘূর্ণিঝড়ে লণ্ডভণ্ড হাজার হাজার ঘর বাড়ি। চোখের জ্বলে ভাসছে অনেক পরিবার,clickbait,False
ZO7lyyyPZAY,নির্ধারিত সময়ে বেতন-বোনাস দিতে পারেনি অনেক গার্মেন্টস || GARMENT WORKERS,non_clickbait,False
xMA2z9gL97w,৩৬ লাখ পরিবারকে আড়াই হাজার টাকা করে সহায়তা দিচ্ছেন প্রধানমন্ত্রী || Sheikh Fazle Noor Taposh,non_clickbait,False
xiKK9Rhpg_k,সর্বনাশ! নোয়াখালীতে দিনের পর দিন মেয়েকে ভোগের পর মাকে ও পরকীয়ার প্রস্তাব! ধরা পড়লো লম্পট পুলিশ,clickbait,False
eQsluuym2NU,এইমাত্র পাওয়া ! আল্লামা নূর হোসাইন কাসেমীর অবস্থা সংক'টাপন্ন || দোয়া ছাড়া আর কোন উপায় নেই ||,clickbait,False
ne_t02_2oaQ,বিশ্ববিদ্যালয়ের শিক্ষার্থীদের টিকা নিয়ে অনিশ্চয়তা || Public University,non_clickbait,False
J5HtNEMxHBk,চাল পাচ্ছেন না ভিজিডি কার্ডধারী হতদরিদ্ররা  || #Kishorgonj VGD,non_clickbait,False
IeqXW0gA8Ks,"মোদীর পাওয়ার শেষ, খেপেছে সৌদি আরব| ভারতকে শায়েস্তা করতে যাচ্ছে ওআইসি",clickbait,False
yEgkCg6ZL64,গরম খবর! ফেঁসে যাচ্ছে পরীমনির গডফাদার প্রভাবাশালী কয়েক ডজন || পরীমনি নিউজ || porimoni news | পরীমণি,clickbait,False
40MPVYWxX68,সচেতনতার অভাবে বজ্রপাতে মৃত্যু বাড়ছে বলে মনে করছেন পরিবেশ কর্মীরা || Lightning,non_clickbait,False
HOx7l9cauzA,গ্যালারিতে দর্শকদের উপস্থিতি মিস করবেন রিয়াদ-সাকিবরা || BD vs Aus,non_clickbait,False
vvJZLwTybtk,অক্সফোর্ডের টিকার ২য় ডোজ পেতে বিভিন্ন দেশের সঙ্গে যোগাযোগ অব্যাহত...|| [Abdul Momen],non_clickbait,False
oXTlEfsMcgc,ব্রেকিং নিউজ! আবারো ৬৩০ বস্তা চাল চুরি! যুবলীগ নেতা গ্রেফতার। ও দেশে মহামারি আকার ধারণ করলো ভাইরাস,clickbait,False
vgsi50GRLB4,আজ ২ হাজার ৫৭৬ জন নতুন রোগী শনাক্ত  || [BD Corona Update],non_clickbait,False
9ThLt9coQQM,বঙ্গবন্ধুর এই কর্মসূচি ছিল বাঙালির জাতীয় মুক্তির সনদ || Six Point Day,non_clickbait,False
VfmCCy0kYj8,অফিস কক্ষের আলমারিতে ১০ লাখ টাকার সন্ধান মিলছে না || Laxmipur Cheating,non_clickbait,False
T5gdVx_aRZ8,এবার এক সাথে হুংকার দিল আব্বাসী ও মামুনুল হক। Anayetullah Abbasi With Mamunul Haque,clickbait,False
65srbfwLUsQ,অবৈধভাবে বাংলাদেশে প্রবেশের সময় দুই ভারতীয় নাগরিকসহ ১১জন  আটক || Indian,non_clickbait,False
FW6Y3cXKKJU,মাথায় বন্দুক ঠেঁকিয়ে বিয়ে করেছিল পাপিয়া! ও বেরিয়ে এলো পাপিয়ার আরেক পাপের আস্তানার সন্ধান,clickbait,False
Yzr81YgrKZE,অক্সিজেন সরবরাহের উদ্যোগ নিয়েছে যুবলীগ ও ছাত্রলীগের নেতাকর্মীরা || Gazipur || Noakhali,non_clickbait,False
VgXia62iCco,সুখবর- বিশ্বের বড় বড় দেশকে পিছনে ফেলে করোণা চিকি'ৎসার কার্যকরি ও'ষধ উৎপাদন করলো বাংলাদেশ।,clickbait,False
Fw6gnlE6F3w,"হাই ব্লাড প্রেশার কমানোর ঘরোয়া উপায় | ডা. তাসনিম জারা (চিকিৎসক, ইংল্যান্ড)",non_clickbait,False
E4cpn5fOeMg,৮ বছর আগের রেকর্ড ভাঙ্গলো শোয়েনমেকার  || Olympic Update,non_clickbait,False
6OIn8J-agGA,পরহেজগার নারীর সাথে এক দুধ বিক্রেতার নষ্টামির করুন পরিনিতির বাস্তব ঘটনা! Bangla Islamic Sad Story,clickbait,False
TCtoPI-o0AQ,শেষ রক্ষা হলোনা! ভয়াবহ বন্যায় তলিয়ে গেল নীলফামারী ও সিরাজগঞ্জ! ভয়ঙ্কর ভাঙনের মুখে কুষ্টিয়া। Flood BD,clickbait,False
E87MmZQOf7o,রোববার থেকে লেনদেন শুরু হচ্ছে ব্যাংক ও শেয়ারবাজারে || Bank & Stock Market,non_clickbait,False
D9edVAhw6fA,বয়স্কদের জন্য সহজ পদ্ধতিতে কুরআন শিক্ষা (ইখফা) ১৬তম পর্ব,non_clickbait,False
WqkxxV6RowQ,টপ অর্ডারের ব্যর্থতায় বাজে শুরু বাংলাদেশের || [Bangladesh Vs Zimbabwe First Test],non_clickbait,False
QHyBl3dSdjE,রোজ রাত্রে বালিশের নীচে সাবান রেখে শুতো মেয়েটি ।। তার ফল হল অবিশ্বাস্য,clickbait,False
uydFRwce6vk,"সংরক্ষণ ব্যয় বেশি, আড়তদারদের চাহিদা না থাকায় বিপাকে ব্যবসায়ীরা || Leather market",non_clickbait,False
dmbmuSKkcS8,বাস-ট্রেন-লঞ্চে ছুটছে মানুষ; ফেরিঘাটে ভোগান্তি || #Road Situation,non_clickbait,False
R0AkMJtkEw0,পরীক্ষা ছাড়াই পাস ইংরেজি-গণিতে! | চতুর্থ বিষয় পরিবর্তনের সুযোগ নেই || Nehal Ahmed | #SSC #HSC,non_clickbait,False
08gf5DV8aUs,গরম খবর! অবশেষে আদালতে ক্ষমা চাইলেন কুষ্টিয়ার সেই পুলিশ সুপার তানভীর আরাফাত | আদালত যে ওয়ার্নিং দিল|,clickbait,False
mjHY1KnkR9Y,অবৈধভাবে জন্ম দিয়ে ফেলে দেওয়া মেয়েটি ডাক্তার হয়ে প্রাণ বাঁচালো সেই বাবার।Heart Touching Bangla Story,clickbait,False
vprIZ511Z-4,এটাই কি দুনিয়ার বিচার? মালালা নোবেল পায় আর আফিয়া জেলে মরে । Malala  vs Aafia Siddiqui About,clickbait,False
seeINeAb6cM,ব্রেকিং!! অবশেষে বেড়িয়ে এল আসল সত্য || আবু ত্বহা আদনানকে নিয়ে যা বলল এলাকাবাসী || Abu toha adnan,clickbait,False
zQA3S3T5vMQ,হেরাতের পর কান্দাহার দখলের দাবি তালেবানদের || [Taliban Takes Over Kandahar],non_clickbait,False
TBjbf-JfdSw,পুরো বদলে গিয়েছে তারেক রহমান। এবার বিএনপি নতুন গোপন প্লানে এগিয়ে যাচ্ছে । দেখুন কি সেই প্লান,clickbait,False
Le6EnIgRJ0A,এবার ডিবির কাছে ধরা খেল আরও ৯ এমপি! পাপিয়ার সাথে ঘনিষ্ঠ মেলামেশা ছিল তাদের।যাদের নাম জানলে অবাক হবেন,clickbait,False
Xcq1tBGLv-o,ক্ষেপেছে জনতা! এবার ভারতের বিপক্ষে যুদ্ধ ঘোষণা হেফাজতের! মোদিকে বাংলাদেশে ঢুকতে না দেওয়ার হুমকি,clickbait,False
0l64pPqTkYo,রাজধানীতে ফিল্ড হাসপাতাল করার সিদ্ধান্ত নিয়েছে সরকার || Bangabandhu Corona Hospital,non_clickbait,False
JU-znvZq0H8,"ভিন্ন ভিন্ন ঘটনায় অগ্নিকাণ্ডে মোট ৮ জন দগ্ধ, বার্ন ইনস্টিটিউটে চিকিৎসা || [Dhaka]",non_clickbait,False
3ctdp4MQmts,ক্রিকেট বিশ্বে আসছে নতুন শেন ওয়ার্ন। ৭ বছরের এই শিশুর লেগ স্পিন দেখে অবাক হয়েছে শেন ওয়ার্নও,clickbait,False
tbrjBoLlzfA,এইমাত্র পাওয়া! এবার রিমান্ডে প্রতারক নাসির! ধনী মেয়েদের ব্লাকমেইল করে কোটি টাকা হাতানোই ছিল তার নেশা,clickbait,False
17YuDrQgxWM,৮০ ভাগ ডেঙ্গু রোগীই ঢাকা দক্ষিণের- এমন তথ্য মানেন না মেয়র তাপস || [Mayor Taposh on Dengue],non_clickbait,False
wLUp_DRgGkI,'দেশের ৮০ ভাগ মানুষকে টিকার আওতায় আনা হবে' ।। Sheikh Hasina ।। Vaccine,non_clickbait,False
pJo1eqH8Qog,মুসলমানরা কবে বিশ্ব শাসন করবে? । যে ভয়াবহ কারনে মুসলমানরা বিশ্ব শাসন করার ক্ষমতা হারিয়ে ফেলতেছে,clickbait,False
zSqVEpcj70w,"এইমাত্র পাওয়া! শিক্ষা প্রতিষ্ঠান খুলে দেয়া হচ্ছে! দেশ কাঁপাচ্ছে ভিপি নুর বাহিনী, ঘেরাও মন্ত্রনালয়",clickbait,False
fY7V-PbNRCo,"সর্বনাশ! আর নয় পুলিশ, এবার নেমে গেল সেনাবাহিনী! কারফিউ জারি সারা দেশে। কর্মজীবীদের মাথায় হাত",clickbait,False
-achFPALB20,"ধেয়ে আসছে সাইক্লোন ইয়াস, নিরাপদস্থানে যাওয়ার আহ্বান || Mamata | Yaas Cyclone | West Bengal",non_clickbait,False
KSqJLyDiye0,"১৮ বছর হলেই করোনার টিকা নেওয়া যাবে, শিগগির বাস্তবায়ন || Vaccine",non_clickbait,False
YkF_7TIOY8k,আপনার ভোট অন্য কেউ দিয়ে দিলে যেভাবে আপনার ভোট দিবেন জেনে নিন! জাল ভোটকে প্রতিহত করুন।,clickbait,False
-9oMl6aFw0E,খুলনাতে আরও ১০০ শয্যার নতুন ইউনিট চালুর কথা জানিয়েছে স্থানীয় স্বাস্থ্য বিভাগ || [Khulna corona unit],non_clickbait,False
raC_qzvaIw0,"আয়ের লক্ষ্য না বাড়িয়ে, ব্যয়ের লক্ষ্য বাড়ছে বাজেটে || [Budget : 2021-2022]",non_clickbait,False
h_Hb9U1fE7M,৯০ হাজার কোটি টাকা রোহিঙ্গাদের পেছনে খরচ বাংলাদেশের। Rohingya Crisis in Bangladesh | Eagle Eyes,non_clickbait,False
_Txb4bdIP7A,৪৮ জনের নাম উল্লেখ করে একটি মামলা দায়ের; গ্রেপ্তার হয়েছে ৩ জন || Quader Mirza,non_clickbait,False
yol6OAJSnKk,আলহামদুলিল্লাহ! ইসলামের বিজয় চলছে। নোয়াখালী কাঁপাচ্ছে হেফাজত নেতারা! আলেমদের উপর হাম*লার প্রতিবাদে,clickbait,False
-L2nf18dsbA,"('LIVE) ক্ষতিগ্রস্ত ভবনটি আর ব্যবহার করা যাবে না, ভেঙে ফেলতে হবে' ।। Mogbazar",non_clickbait,False
RMEx1bbUscg,রোহিঙ্গাদের দ্রুত ফেরত পাঠাতে জাতিসংঘে সর্বসম্মত প্রস্তাব পাস।। Rohinga Issue,non_clickbait,False
NYuNWOsITxU,যশোরে কোয়ারেন্টিনে থাকা ভারতফেরত ৬ রোগীর দেহে শনাক্ত || Indian || Covid || Bangladesh,non_clickbait,False
P522fvd-nIk,করোনার ঝুঁকির মাঝেই রাজধানী ছাড়ছে মানুষ || Eid,non_clickbait,False
8YZfo-YZ1Tc,বেসরকারিভাবে করোনার এন্টিজেন পরীক্ষার ফি ৭০০ টাকা: স্বাস্থ্যমন্ত্রী || [Corona less test],non_clickbait,False
-2SLp_cSVbI,বিক্রি বাড়ায় আশানুরূপ লাভের আশা খামারিদের || Sylhet,non_clickbait,False
GXhRG-g1bxA,মুসলিম ফুটবলাররা অনুরোধ করলে ইউরোর সংবাদ সম্মেলনে বিয়ারের বোতল রাখা হবে না || EURO Beer Issue,non_clickbait,False
_I84gZZ8C6Y,"নদীতে বিলীন আবাদি জমি, ঘর বাড়ি ও শিক্ষা প্রতিষ্ঠান || #River erosion",non_clickbait,False
kGMwqZ2D-zc,যুদ্ধের জন্য সবচেয়ে বেশি শক্তিশালী যে ৭ মুসলিম দেশ। যাদের পাওয়ার দেখে ভয়ে কাঁপে পুরো বিশ্ব,clickbait,False
r_ApPc5UsXA,এইমাত্র! পরীমনির সকল নোংরামি ফাঁস করলো তার ড্রাইবার। নিজের চোখে পরী ম্যাডামের অনেক নষ্টামি দেখেছি,clickbait,False
ccqVkE5mnsc,টিকার যোগান বাড়লেই দ্রুত সরবরাহ বাংলাদেশকে || #Indian High Commissioner,non_clickbait,False
s3Y1UXixwlQ,মিয়ানমারের হেলিকপ্টার প্রবেশে যুদ্ধে গর্জে উঠেছে বাংলাদেশ । দেশবাসী সবাই রেডি থাকুন লড়াইয়ের জন্য,clickbait,False
w2F4bh1wTCg,সৌদির বুড়ো ও বাদশারা বিদেশী যুবতীদের যেভাবে ব্যবহার করে জানলে শরীরের লোম দাঁড়িয়ে যাবে,clickbait,False
qJvRoGlCGHA,সার্ভার জটিলতায় আটকে গেল প্রবাসী কর্মীদের টিকা নিবন্ধন || Expatriate Workers,non_clickbait,False
cCpz2nONfsE,স্বাস্থ্যখাতে ইতিবাচক পরিবর্তন চান বিরোধী এমপিরা... || Health Sector,non_clickbait,False
A2DtiJsLp2Q,বিশ্বকাপ শেষে দেশে ফিরেছেন আর্চার রোমান সানা ও দিয়া সিদ্দিকী || Archery World Cup,non_clickbait,False
Lh3V0mrMSy0,হঠাৎ আকাশ থেকে অঝোরে পড়ছে মাছ!।যে ঘটনায় সারা দুনিয়া তোলপাড় শুরু হয়ে গেছে । Rained Fish In Mexico,clickbait,False
w3Rj2n8tFi0,"উপসর্গ হলে পরীক্ষা করা, সচেতন হবার তাগিদ ।। Rajshahi Women Corona",non_clickbait,False
_6oJYQFGQ5I,ভ্যাগের কি নির্মম পরিহাস! এক সময়ের তুখোড় ছাত্রলীগ নেতা এখন এখন পথের ভিখারী। দেখুন তার করুন পরিণতি,clickbait,False
R5o6NTfy1aQ,হেফাজতের আমির মাওলানা শফীর সংগ্রামী জীবন কাহিনী। দেখুন শরীরের লোম দাঁড়িয়ে যাবে আপনারও। Ahmad Shafi,clickbait,False
zyCxYqeAyHM,মাওলানা আজহারীর কেন এত শত্র‌ু কেন তাকে নিয়ে এত অপপ্রচার? বেরিয়ে এলো তার সব গোপন তথ্য। Azhari Story,clickbait,False
BmB_meCNGO0,শিক্ষণীয় বাস্তব ঘটনা! বউয়ের কথা শুনে করুণ পরিণতি রাজার! এরপর রাজা যা করলেন দেখলে চমকে যাবেন,clickbait,False
7ehGBZDeqbQ,দেশের প্রথম পাতাল রেলের কাজ শুরু আগামী বছর || Subway,non_clickbait,False
qLF1fRrnCTY,দুনিয়া কাঁপানো নোংরা কাজ করল প্রবাসীর স্ত্রী ।।স্বামী সন্তান ফেলে ৫০ লাখ টাকা নিয়ে পালিয়ে গেল,clickbait,False
sbVeCOUhvP4,ব্রেকিং নিউজ! ঢাকা-১৮ আসনে এমপি হচ্ছেন ভিপি নুর। ও আবারো রিমান্ডে ওসি প্রদীপসহ ৭ পুলিশ| Vp Nur MP,clickbait,False
8Eo2ZpX5ve8,এইমাত্র পাওয়া !! অভিযোগের সাথে ঘটনার কোন মিল খুজে পাচ্ছে না পুলিশ | উল্টো ফেঁ'সে যাচ্ছে..,clickbait,False
pv5AfHToyzU,স্মিথ-ওয়ার্নার আসছেন না বাংলাদেশ সফরে || [Bangladesh Series Against Aussies],non_clickbait,False
nRnVXkQ1RRs,ষ্টার গল্পের এক বছর পূর্তি উৎযাপন। One Year Celebration of Star Golpo,non_clickbait,False
c-hv7e1nAoI,"দেশটিতে ২৪ ঘণ্টায় করোনা  শনাক্ত হয়েছেন ৪,১২,৬১৮ জন... || India Corona Situation",non_clickbait,False
PRBZ-lVh6Yw,নিজের জীবনের বিনিময়ে যেসব প্রানী মালিকের জীবন বাচিয়েছিল । Real Hero Pets Who saves Humans Life,clickbait,False
HGjMN0f64DE,এবার ট্রাম্পকে ফোন দিয়ে ভয়ানক হুমকি দিলেন এরদোগান! । বললেন ডলার দিয়ে তুরষ্ককে কেনা যাবেনা,clickbait,False
Uu_g31glyJo,শনিবার শুরু হবে লঙ্কা সিরিজের প্রস্তুতি || [Bd Cricket team],non_clickbait,False
RKaJ9fBY6Nk,প্রথমবারের মতো দেশের মাটিতে চললো স্বপ্নের মেট্রোরেল ।। Dhaka Metro Rail,non_clickbait,False
Fl_V05a0xTk,এবার অশ্লীলতায় ব্যবহারের দায়ে নিষিদ্ধ হল বেগুন!! ।The obscenity is banned for use in eggplant!,clickbait,False
qGVbZ07nmk0,এই মাত্র পাওয়া! ভিপি নুরকে নিয়ে মাঠে নামলো বিএনপি! সরকারকে গদি ছাড়া করার কঠিন হুমকি। VP Nur। BNP,clickbait,False
7uuLW2Rtjfc,স্বজনদের কান্নায় ভারী হয়ে ওঠেছে আকাশ বাতাস! ব্রিজের নিচে আটকে গেল উদ্ধার করতে আসা জাহাজও।Bangla News,clickbait,False
NKjJZ-psnYI,রাশিয়ার কিছু মাথা নষ্ট করা গোপন তথ্য। জানলে পুরাই মাথা নষ্ট হয়ে যাবে। Unknown Facts Russia,clickbait,False
v64y720YaKw,সৌদি রাজপ্রাসাদে যুদ্ধ শুরু হয়ে গেছে!! সৌদি সেনাবাহিনীতে ও অস্থিরতা শুরু হয়ে গেছে,clickbait,False
1T1pNGQ0na0,ফণীর তাণ্ডবে উড়ে গেল খুলনার হাজার হাজার বাড়িঘর! এবং ফণীর পর আসছে হিক্কা ঘূর্ণিঝড়,clickbait,False
ZI5Hs-muD58,(LIVE) শিমুলিয়া ঘাটে বাস-ট্রাক পারাপার বন্ধ || Padma Bridge,non_clickbait,False
